message_id,ticket_id,sender_type,message_content,sent_at,message_type
TM00003183,TK0000983,user,已收到您的问题，正在核实,2026-08-04 04:36:14,image
TM00003184,TK0000984,agent,感谢您的耐心等待,2025-11-20 12:47:17,text
TM00003185,TK0000985,agent,已收到您的问题，正在核实,2025-08-16 08:28:01,text
TM00003186,TK0000986,agent,已收到您的问题，正在核实,2025-01-25 21:54:13,text
TM00003187,TK0000987,user,问题已处理，请确认,2026-07-25 16:11:55,text
TM00003188,TK0000988,agent,已收到您的问题，正在核实,2025-12-06 05:40:42,system
TM00003189,TK0000989,user,请提供相关订单信息,2025-09-08 12:35:33,system
TM00003190,TK0000990,agent,咨询当前处理进度,2026-07-19 04:17:53,text
TM00003191,TK0000991,agent,申请退款或补发,2025-12-29 10:10:13,system
TM00003192,TK0000992,user,咨询当前处理进度,2025-02-24 05:48:07,text
TM00003193,TK0000993,user,申请退款或补发,2026-08-12 16:25:41,text
TM00003194,TK0000994,user,申请退款或补发,2026-08-09 07:02:25,text
TM00003195,TK0000995,user,申请退款或补发,2025-12-01 09:08:45,text
TM00003196,TK0000996,user,请提供相关订单信息,2025-11-22 06:55:14,system
TM00003197,TK0000997,user,感谢您的耐心等待,2026-02-17 23:15:17,text
TM00003198,TK0000998,user,感谢您的耐心等待,2025-11-13 11:28:21,text
TM00003199,TK0000999,agent,请提供相关订单信息,2026-03-15 00:48:33,text
TM00003200,TK0001000,agent,已收到您的问题，正在核实,2025-01-27 21:00:19,text
TM00003201,TK0001001,agent,咨询当前处理进度,2026-05-20 10:04:57,text
TM00003202,TK0001002,user,问题已处理，请确认,2025-10-01 17:20:19,text
TM00003203,TK0001003,bot,感谢您的耐心等待,2026-06-22 08:14:22,text
TM00003204,TK0001004,bot,申请退款或补发,2025-08-09 23:29:14,text
TM00003205,TK0001005,user,问题已处理，请确认,2025-08-12 11:29:51,text
TM00003206,TK0001006,bot,问题已处理，请确认,2025-04-30 07:35:34,text
TM00003207,TK0001007,agent,已收到您的问题，正在核实,2025-07-31 09:34:48,text
TM00003208,TK0001008,bot,申请退款或补发,2026-04-18 13:40:35,text
TM00003209,TK0001009,agent,申请退款或补发,2025-01-30 01:23:14,text
TM00003210,TK0001010,bot,申请退款或补发,2026-05-24 18:43:41,text
TM00003211,TK0001011,user,咨询当前处理进度,2026-01-05 14:22:18,text
TM00003212,TK0001012,bot,申请退款或补发,2025-07-11 02:52:42,text
TM00003213,TK0001013,agent,问题已处理，请确认,2025-11-20 18:42:48,text
TM00003214,TK0001014,agent,申请退款或补发,2025-06-04 23:59:02,text
TM00003215,TK0001015,agent,咨询当前处理进度,2025-06-19 08:16:03,image
TM00003216,TK0001016,bot,咨询当前处理进度,2026-05-26 08:53:41,image
TM00003217,TK0001017,agent,申请退款或补发,2025-11-16 11:04:36,text
TM00003218,TK0001018,user,申请退款或补发,2025-09-19 06:33:20,text
TM00003219,TK0001019,agent,咨询当前处理进度,2025-07-14 13:08:06,text
TM00003220,TK0001020,agent,感谢您的耐心等待,2026-06-25 04:01:42,text
TM00003221,TK0001021,user,咨询当前处理进度,2025-05-18 10:46:31,text
TM00003222,TK0001022,user,咨询当前处理进度,2025-08-20 01:17:40,text
TM00003223,TK0001023,agent,申请退款或补发,2025-05-03 21:28:34,text
TM00003224,TK0001024,user,请提供相关订单信息,2025-01-11 10:15:22,image
TM00003225,TK0001025,agent,申请退款或补发,2025-04-07 07:07:49,text
TM00003226,TK0001026,user,请提供相关订单信息,2026-07-11 19:55:50,text
TM00003227,TK0001027,agent,咨询当前处理进度,2025-12-03 16:47:34,text
TM00003228,TK0001028,user,请提供相关订单信息,2026-02-13 17:41:05,text
TM00003229,TK0001029,agent,请提供相关订单信息,2025-02-04 13:03:02,text
TM00003230,TK0001030,user,申请退款或补发,2025-10-29 08:45:13,text
TM00003231,TK0001031,bot,咨询当前处理进度,2025-02-19 13:25:14,text
TM00003232,TK0001032,agent,咨询当前处理进度,2025-09-08 11:16:18,text
TM00003233,TK0001033,agent,请提供相关订单信息,2026-06-24 01:13:26,text
TM00003234,TK0001034,user,感谢您的耐心等待,2025-09-04 05:17:40,text
TM00003235,TK0001035,agent,咨询当前处理进度,2026-04-25 16:41:47,text
TM00003236,TK0001036,agent,申请退款或补发,2025-07-19 06:39:53,text
TM00003237,TK0001037,agent,申请退款或补发,2025-12-11 14:59:45,text
TM00003238,TK0001038,user,已收到您的问题，正在核实,2026-02-08 01:25:08,text
TM00003239,TK0001039,user,问题已处理，请确认,2026-05-13 12:57:45,text
TM00003240,TK0001040,agent,已收到您的问题，正在核实,2025-05-10 05:44:30,text
TM00003241,TK0001041,agent,问题已处理，请确认,2026-08-18 06:29:07,text
TM00003242,TK0001042,agent,感谢您的耐心等待,2025-07-22 01:04:20,text
TM00003243,TK0001043,agent,咨询当前处理进度,2025-03-02 18:05:33,text
TM00003244,TK0001044,agent,请提供相关订单信息,2026-01-29 00:42:35,text
TM00003245,TK0001045,user,感谢您的耐心等待,2026-04-26 15:26:54,text
TM00003246,TK0001046,agent,感谢您的耐心等待,2026-06-05 06:38:34,text
TM00003247,TK0001047,agent,请提供相关订单信息,2025-01-24 04:26:18,text
TM00003248,TK0001048,user,感谢您的耐心等待,2025-11-01 14:03:16,text
TM00003249,TK0001049,user,感谢您的耐心等待,2026-02-04 18:27:22,text
TM00003250,TK0001050,agent,问题已处理，请确认,2025-07-18 01:07:16,text
TM00003251,TK0001051,user,申请退款或补发,2025-08-23 22:37:30,text
TM00003252,TK0001052,user,申请退款或补发,2025-07-31 23:04:05,text
TM00003253,TK0001053,user,咨询当前处理进度,2025-11-16 14:39:44,text
TM00003254,TK0001054,agent,咨询当前处理进度,2025-06-24 05:21:48,text
TM00003255,TK0001055,user,申请退款或补发,2026-04-08 04:00:47,image
TM00003256,TK0001056,agent,感谢您的耐心等待,2025-01-11 19:06:02,text
TM00003257,TK0001057,agent,已收到您的问题，正在核实,2025-11-19 20:05:26,text
TM00003258,TK0001058,agent,感谢您的耐心等待,2026-05-28 05:41:58,text
TM00003259,TK0001059,agent,请提供相关订单信息,2026-08-15 03:31:25,text
TM00003260,TK0001060,user,咨询当前处理进度,2026-07-29 05:07:06,image
TM00003261,TK0001061,agent,感谢您的耐心等待,2026-08-23 18:58:29,text
TM00003262,TK0001062,bot,申请退款或补发,2025-03-14 20:36:34,text
TM00003263,TK0001063,agent,已收到您的问题，正在核实,2025-11-07 01:46:08,text
TM00003264,TK0001064,agent,问题已处理，请确认,2025-01-11 19:34:36,text
TM00003265,TK0001065,bot,感谢您的耐心等待,2025-08-26 10:19:52,text
TM00003266,TK0001066,bot,请提供相关订单信息,2026-08-18 01:00:14,system
TM00003267,TK0001067,agent,问题已处理，请确认,2025-09-22 21:54:39,text
TM00003268,TK0001068,agent,请提供相关订单信息,2025-04-27 16:40:02,system
TM00003269,TK0001069,user,已收到您的问题，正在核实,2026-05-17 14:11:23,text
TM00003270,TK0001070,bot,申请退款或补发,2025-12-30 02:33:03,text
TM00003271,TK0001071,agent,感谢您的耐心等待,2025-05-01 08:29:07,text
TM00003272,TK0001072,user,申请退款或补发,2025-02-17 21:04:54,text
TM00003273,TK0001073,agent,咨询当前处理进度,2026-06-06 02:47:00,text
TM00003274,TK0001074,user,问题已处理，请确认,2026-06-19 22:56:48,text
TM00003275,TK0001075,user,问题已处理，请确认,2025-05-24 12:14:59,text
TM00003276,TK0001076,user,请提供相关订单信息,2026-03-01 04:37:49,text
TM00003277,TK0001077,user,咨询当前处理进度,2026-08-07 02:51:25,text
TM00003278,TK0001078,bot,咨询当前处理进度,2025-04-09 21:19:55,text
TM00003279,TK0001079,user,问题已处理，请确认,2025-07-12 15:13:30,text
TM00003280,TK0001080,agent,请提供相关订单信息,2026-07-30 05:36:07,text
TM00003281,TK0001081,agent,问题已处理，请确认,2026-07-08 13:34:43,text
TM00003282,TK0001082,user,申请退款或补发,2026-06-03 14:43:44,text
TM00003283,TK0001083,user,申请退款或补发,2026-05-27 15:53:55,text
TM00003284,TK0001084,user,申请退款或补发,2025-07-31 23:41:44,text
TM00003285,TK0001085,user,申请退款或补发,2026-04-22 19:56:15,text
TM00003286,TK0001086,user,咨询当前处理进度,2026-03-26 04:51:11,text
TM00003287,TK0001087,user,问题已处理，请确认,2026-07-21 13:41:49,text
TM00003288,TK0001088,agent,咨询当前处理进度,2025-01-22 13:03:46,text
TM00003289,TK0001089,user,感谢您的耐心等待,2026-03-21 23:17:26,text
TM00003290,TK0001090,user,咨询当前处理进度,2025-10-13 12:18:40,text
TM00003291,TK0001091,user,问题已处理，请确认,2026-03-29 06:54:49,text
TM00003292,TK0001092,agent,申请退款或补发,2026-02-22 04:07:55,text
TM00003293,TK0001093,bot,申请退款或补发,2025-04-07 11:46:22,text
TM00003294,TK0001094,agent,咨询当前处理进度,2025-09-04 10:24:40,text
TM00003295,TK0001095,user,已收到您的问题，正在核实,2026-01-15 06:19:59,text
TM00003296,TK0001096,agent,请提供相关订单信息,2025-02-02 07:46:01,text
TM00003297,TK0001097,agent,请提供相关订单信息,2025-09-29 07:26:41,text
TM00003298,TK0001098,agent,请提供相关订单信息,2025-12-14 22:00:13,text
TM00003299,TK0001099,user,咨询当前处理进度,2026-05-20 07:09:30,text
TM00003300,TK0001100,agent,问题已处理，请确认,2026-07-14 11:02:41,text
TM00003301,TK0001101,agent,问题已处理，请确认,2026-03-12 14:57:17,text
TM00003302,TK0001102,agent,申请退款或补发,2025-05-12 07:50:49,text
TM00003303,TK0001103,agent,请提供相关订单信息,2025-05-25 00:23:25,text
TM00003304,TK0001104,agent,感谢您的耐心等待,2026-08-21 21:05:45,text
TM00003305,TK0001105,agent,问题已处理，请确认,2026-08-18 23:53:12,text
TM00003306,TK0001106,user,感谢您的耐心等待,2026-03-26 18:05:56,text
TM00003307,TK0001107,user,感谢您的耐心等待,2025-03-19 19:16:42,image
TM00003308,TK0001108,user,已收到您的问题，正在核实,2026-01-27 06:38:09,text
TM00003309,TK0001109,agent,咨询当前处理进度,2026-03-19 12:08:20,image
TM00003310,TK0001110,bot,咨询当前处理进度,2025-05-11 23:05:59,text
TM00003311,TK0001111,agent,感谢您的耐心等待,2026-07-19 11:54:14,text
TM00003312,TK0001112,agent,问题已处理，请确认,2026-05-24 05:35:02,image
TM00003313,TK0001113,user,感谢您的耐心等待,2025-01-22 13:34:04,image
TM00003314,TK0001114,agent,已收到您的问题，正在核实,2025-10-20 09:08:57,text
TM00003315,TK0001115,agent,已收到您的问题，正在核实,2025-10-22 10:56:35,text
TM00003316,TK0001116,agent,问题已处理，请确认,2026-05-06 11:49:11,text
TM00003317,TK0001117,bot,问题已处理，请确认,2025-12-09 02:17:45,text
TM00003318,TK0001118,agent,已收到您的问题，正在核实,2025-01-25 05:51:16,text
TM00003319,TK0001119,agent,问题已处理，请确认,2026-06-12 00:56:00,text
TM00003320,TK0001120,user,问题已处理，请确认,2025-09-20 01:38:37,text
TM00003321,TK0001121,user,请提供相关订单信息,2025-10-03 23:33:04,text
TM00003322,TK0001122,agent,请提供相关订单信息,2026-06-28 17:51:01,text
TM00003323,TK0001123,user,已收到您的问题，正在核实,2025-09-22 06:59:51,text
TM00003324,TK0001124,agent,已收到您的问题，正在核实,2026-02-23 12:46:09,text
TM00003325,TK0001125,agent,申请退款或补发,2026-04-28 21:23:13,text
TM00003326,TK0001126,agent,已收到您的问题，正在核实,2025-02-23 23:37:31,text
TM00003327,TK0001127,agent,感谢您的耐心等待,2025-04-19 00:05:12,text
TM00003328,TK0001128,agent,感谢您的耐心等待,2025-10-05 14:42:00,text
TM00003329,TK0001129,user,已收到您的问题，正在核实,2025-03-22 07:39:15,text
TM00003330,TK0001130,user,咨询当前处理进度,2025-09-29 18:04:13,text
TM00003331,TK0001131,user,咨询当前处理进度,2026-06-12 23:32:12,text
TM00003332,TK0001132,user,感谢您的耐心等待,2026-05-21 08:38:30,text
TM00003333,TK0001133,agent,请提供相关订单信息,2026-05-19 00:05:59,text
TM00003334,TK0001134,user,感谢您的耐心等待,2025-09-16 05:57:13,text
TM00003335,TK0001135,user,请提供相关订单信息,2026-06-07 23:00:01,text
TM00003336,TK0001136,agent,咨询当前处理进度,2025-08-18 18:54:29,text
TM00003337,TK0001137,user,感谢您的耐心等待,2026-06-09 14:31:55,text
TM00003338,TK0001138,user,问题已处理，请确认,2026-04-27 23:33:53,text
TM00003339,TK0001139,agent,申请退款或补发,2025-02-09 06:44:43,text
TM00003340,TK0001140,agent,感谢您的耐心等待,2025-04-22 06:01:25,text
TM00003341,TK0001141,user,申请退款或补发,2026-04-24 06:17:09,text
TM00003342,TK0001142,bot,请提供相关订单信息,2025-10-11 17:31:46,text
TM00003343,TK0001143,user,已收到您的问题，正在核实,2025-07-19 04:10:14,text
TM00003344,TK0001144,agent,申请退款或补发,2026-08-10 12:02:20,text
TM00003345,TK0001145,agent,已收到您的问题，正在核实,2026-04-13 23:51:30,text
TM00003346,TK0001146,agent,问题已处理，请确认,2026-03-16 02:17:56,text
TM00003347,TK0001147,agent,问题已处理，请确认,2025-12-10 05:05:45,text
TM00003348,TK0001148,bot,已收到您的问题，正在核实,2025-12-19 16:13:25,text
TM00003349,TK0001149,bot,咨询当前处理进度,2025-05-26 08:14:07,text
TM00003350,TK0001150,user,感谢您的耐心等待,2025-04-24 13:05:37,text
TM00003351,TK0001151,agent,申请退款或补发,2025-02-04 10:48:25,text
TM00003352,TK0001152,user,问题已处理，请确认,2025-04-24 13:40:00,text
TM00003353,TK0001153,user,感谢您的耐心等待,2026-03-03 01:56:49,text
TM00003354,TK0001154,agent,感谢您的耐心等待,2026-07-07 23:00:13,text
TM00003355,TK0001155,agent,感谢您的耐心等待,2025-02-27 06:51:48,text
TM00003356,TK0001156,bot,请提供相关订单信息,2025-06-19 18:47:09,text
TM00003357,TK0001157,user,请提供相关订单信息,2025-01-03 01:43:37,text
TM00003358,TK0001158,bot,感谢您的耐心等待,2025-03-24 23:30:26,text
TM00003359,TK0001159,user,问题已处理，请确认,2025-09-15 11:50:08,text
TM00003360,TK0001160,bot,已收到您的问题，正在核实,2025-04-21 07:18:46,image
TM00003361,TK0001161,bot,咨询当前处理进度,2025-01-27 16:16:49,text
TM00003362,TK0001162,agent,问题已处理，请确认,2025-04-27 06:36:49,text
TM00003363,TK0001163,agent,问题已处理，请确认,2026-06-26 13:50:47,text
TM00003364,TK0001164,agent,请提供相关订单信息,2025-03-02 10:43:31,text
TM00003365,TK0001165,user,咨询当前处理进度,2025-12-07 04:29:06,system
TM00003366,TK0001166,user,感谢您的耐心等待,2025-02-25 23:58:18,text
TM00003367,TK0001167,agent,请提供相关订单信息,2026-04-26 10:56:14,text
TM00003368,TK0001168,agent,申请退款或补发,2025-11-27 22:20:08,text
TM00003369,TK0001169,user,咨询当前处理进度,2025-01-30 02:41:37,text
TM00003370,TK0001170,user,问题已处理，请确认,2025-12-15 02:41:59,system
TM00003371,TK0001171,agent,申请退款或补发,2026-01-28 16:25:48,text
TM00003372,TK0001172,bot,请提供相关订单信息,2026-02-15 02:56:31,system
TM00003373,TK0001173,user,申请退款或补发,2026-06-25 15:21:31,image
TM00003374,TK0001174,user,请提供相关订单信息,2026-03-23 07:42:41,text
TM00003375,TK0001175,user,咨询当前处理进度,2025-10-09 12:08:56,text
TM00003376,TK0001176,user,咨询当前处理进度,2025-12-20 05:03:16,system
TM00003377,TK0001177,bot,请提供相关订单信息,2025-09-24 19:26:38,text
TM00003378,TK0001178,agent,请提供相关订单信息,2025-12-05 22:30:25,system
TM00003379,TK0001179,agent,感谢您的耐心等待,2026-07-21 17:21:10,system
TM00003380,TK0001180,user,请提供相关订单信息,2025-11-20 22:21:10,text
TM00003381,TK0001181,user,咨询当前处理进度,2025-07-03 16:59:44,text
TM00003382,TK0001182,agent,已收到您的问题，正在核实,2025-04-14 17:44:44,text
TM00003383,TK0001183,agent,问题已处理，请确认,2026-01-07 17:29:37,text
TM00003384,TK0001184,agent,已收到您的问题，正在核实,2025-02-03 05:04:08,text
TM00003385,TK0001185,user,问题已处理，请确认,2025-01-19 15:48:31,text
TM00003386,TK0001186,agent,感谢您的耐心等待,2025-11-22 18:25:20,text
TM00003387,TK0001187,user,咨询当前处理进度,2026-03-11 20:53:32,text
TM00003388,TK0001188,bot,申请退款或补发,2026-05-20 04:46:15,text
TM00003389,TK0001189,agent,已收到您的问题，正在核实,2025-09-04 14:20:35,text
TM00003390,TK0001190,user,咨询当前处理进度,2026-02-18 14:29:55,text
TM00003391,TK0001191,bot,咨询当前处理进度,2025-11-07 08:30:46,text
TM00003392,TK0001192,agent,已收到您的问题，正在核实,2025-12-07 14:37:59,text
TM00003393,TK0001193,user,问题已处理，请确认,2025-01-22 02:50:16,text
TM00003394,TK0001194,user,问题已处理，请确认,2025-06-14 18:43:27,text
TM00003395,TK0001195,agent,感谢您的耐心等待,2026-01-22 05:04:06,text
TM00003396,TK0001196,user,申请退款或补发,2026-07-29 18:22:29,text
TM00003397,TK0001197,user,问题已处理，请确认,2026-02-23 18:31:45,text
TM00003398,TK0001198,user,咨询当前处理进度,2026-06-25 08:49:51,text
TM00003399,TK0001199,user,感谢您的耐心等待,2025-10-10 19:03:41,text
TM00003400,TK0001200,agent,申请退款或补发,2025-06-08 03:25:55,text
TM00003401,TK0001201,user,问题已处理，请确认,2026-07-03 15:50:51,text
TM00003402,TK0001202,agent,咨询当前处理进度,2026-08-04 16:34:55,text
TM00003403,TK0001203,user,问题已处理，请确认,2025-08-05 13:55:50,text
TM00003404,TK0001204,agent,感谢您的耐心等待,2026-07-22 01:07:46,image
TM00003405,TK0001205,user,咨询当前处理进度,2025-08-23 20:14:16,text
TM00003406,TK0001206,agent,请提供相关订单信息,2025-11-28 00:21:48,text
